iwc_id,Product,Type,Unit,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
BH1435-1-20-TPA-XX-BA-XX-T1-12-T2-0-F1-0-F2-0,qP_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-20-TPA-XX-BA-XX-T1-12-T2-0-F1-0-F2-0,qP_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-20-TPA-XX-BA-XX-T1-12-T2-0-F1-0-F2-0,H_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.03252,18.9101,19.91168,20.84886,21.84645,22.8228,23.80865,24.84956,25.94732,26.96465,28.10866,29.02321,30.09428,31.31068,32.57216,33.98819,35.24063,36.70057,38.08402,39.5537,41.03017,42.57069,44.07817,45.49619,46.99301,48.59044,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137,50.05137
BH1435-1-20-TPA-XX-BA-XX-T1-12-T2-0-F1-0-F2-0,H_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.99759,16.67458,17.4603,18.18636,18.96459,19.72694,20.50579,21.33624,22.21328,23.02534,23.98369,24.8563,25.77592,26.69037,27.63923,28.72569,29.75548,30.9623,32.09733,33.29913,34.51999,35.79442,37.1414,38.45536,39.88657,41.36014,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293,42.71293
BH1435-1-20-TPA-XX-BA-XX-T1-12-T2-25-F1-0-F2-0,P_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.90089,62.0858,63.46109,64.70968,65.87289,67.16922,68.25825,68.60717,69.44077,69.84629,70.41255,70.8913,71.364,71.73744,72.26987,72.59603,73.2521,73.2533,74.01723,74.22172,74.19752,74.27725,74.49947,74.62835,74.78331,74.7369,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734,74.75734
BH1435-1-20-TPA-XX-BA-XX-T1-12-T2-25-F1-0-F2-0,P_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.5753,86.68186,90.92249,95.00769,98.50489,102.30348,105.85031,108.63771,112.2035,115.4328,118.91222,122.26088,125.5259,128.53613,131.48689,134.39448,137.30621,139.50755,142.42942,145.15931,147.66074,150.27118,153.09713,155.85489,158.55126,160.69914,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551,163.05551
BH1435-1-20-TPA-XX-BA-XX-T1-12-T2-25-F1-0-F2-0,qP_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.41639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-20-TPA-XX-BA-XX-T1-12-T2-25-F1-0-F2-0,qP_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.89602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-20-TPA-XX-BA-XX-T1-12-T2-25-F1-0-F2-0,H_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.03252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-20-TPA-XX-BA-XX-T1-12-T2-25-F1-0-F2-0,H_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.99759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-20-TPA-XX-BA-XX-T1-12-T2-25-F1-0-F2-26,P_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.90089,62.0858,63.46109,64.80557,66.47589,66.9446,67.09391,67.27002,67.31571,67.7961,68.49612,69.07583,69.40561,69.89038,70.60383,71.18377,71.60899,72.04498,72.46211,72.89449,73.288,73.74542,74.08762,74.3591,74.49653,74.76192,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389,75.07389
BH1435-1-20-TPA-XX-BA-XX-T1-12-T2-25-F1-0-F2-26,P_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.5753,86.68186,90.92249,96.71378,103.41902,109.36304,115.79113,121.6057,126.23275,130.92261,135.27526,138.85446,142.26939,145.58739,148.27428,150.63923,152.97627,155.19095,157.36993,159.49206,161.66579,163.8139,165.95683,167.90809,169.563,171.57933,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513,173.80513
BH1435-1-20-TPA-XX-BA-XX-T1-12-T2-25-F1-0-F2-26,qP_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.41639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-20-TPA-XX-BA-XX-T1-12-T2-25-F1-0-F2-26,qP_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.89602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-20-TPA-XX-BA-XX-T1-12-T2-25-F1-0-F2-26,H_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.03252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-20-TPA-XX-BA-XX-T1-12-T2-25-F1-0-F2-26,H_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.99759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-21-TPA-XX-BA-XX-T1-21-T2-0-F1-0-F2-0,P_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.13293,93.1257,95.25858,97.25702,99.24607,101.33643,102.69196,103.66551,104.34435,105.29121,106.22658,106.71365,107.15223,107.63705,108.13162,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393,108.61393
BH1435-1-21-TPA-XX-BA-XX-T1-21-T2-0-F1-0-F2-0,P_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.71438,121.26362,125.93242,130.44037,134.77337,139.11386,142.93172,146.17115,150.27083,154.62759,158.5803,162.31341,165.88665,169.44693,172.95569,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015,176.37015
BH1435-1-21-TPA-XX-BA-XX-T1-21-T2-0-F1-0-F2-0,qP_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-21-TPA-XX-BA-XX-T1-21-T2-0-F1-0-F2-0,qP_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-21-TPA-XX-BA-XX-T1-21-T2-0-F1-0-F2-0,H_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39741,5.6081,5.80798,6.01711,6.19673,6.37676,6.54789,6.72141,6.88085,7.04065,7.19379,7.33907,7.50218,7.63939,7.78314,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231,7.93231
BH1435-1-21-TPA-XX-BA-XX-T1-21-T2-0-F1-0-F2-0,H_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87168,5.04706,5.21473,5.39027,5.54027,5.69074,5.83296,5.97756,6.11122,6.24494,6.37327,6.49449,6.62831,6.74246,6.86272,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675,6.98675
BH1435-1-21-TPA-XX-BA-XX-T1-21-T2-27-F1-0-F2-0,P_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.13293,60.74776,62.3641,63.5115,64.85119,65.85366,67.15808,67.63854,68.43767,69.03118,69.46055,70.00504,70.37355,70.74374,71.1022,71.34792,71.72527,72.20176,72.04551,72.40522,72.41417,72.63049,72.75161,72.73355,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418,72.68418
BH1435-1-21-TPA-XX-BA-XX-T1-21-T2-27-F1-0-F2-0,P_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.71438,82.30945,86.38808,89.8489,93.45239,96.68552,100.18752,102.66252,105.7318,109.17961,112.35659,115.4446,118.41534,121.38798,124.26957,126.97888,129.79125,132.59248,134.45361,136.94362,139.6449,142.41422,145.1349,147.53521,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837,149.93837
BH1435-1-21-TPA-XX-BA-XX-T1-21-T2-27-F1-0-F2-0,qP_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.16925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-21-TPA-XX-BA-XX-T1-21-T2-27-F1-0-F2-0,qP_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.71693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-21-TPA-XX-BA-XX-T1-21-T2-27-F1-0-F2-0,H_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-21-TPA-XX-BA-XX-T1-21-T2-27-F1-0-F2-0,H_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-21-TPA-XX-BA-XX-T1-21-T2-27-F1-0-F2-28,P_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.13293,60.74776,62.3641,63.8587,64.71154,65.65594,65.60915,65.3468,65.6003,65.97383,66.83672,67.27268,67.5345,67.83573,68.20702,68.6539,69.08042,69.49139,70.02835,70.4768,70.89419,71.2362,71.64884,71.89913,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631,72.15631
BH1435-1-21-TPA-XX-BA-XX-T1-21-T2-27-F1-0-F2-28,P_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.71438,82.30945,86.38808,91.97673,97.74558,104.41161,110.65857,115.84201,121.02918,125.55081,129.60909,133.51094,136.7759,139.57399,142.13104,144.45314,146.63959,148.70892,150.74075,152.78438,154.77599,156.64322,158.52463,160.22862,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284,162.17284
BH1435-1-21-TPA-XX-BA-XX-T1-21-T2-27-F1-0-F2-28,qP_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.16925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-21-TPA-XX-BA-XX-T1-21-T2-27-F1-0-F2-28,qP_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.71693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-21-TPA-XX-BA-XX-T1-21-T2-27-F1-0-F2-28,H_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-21-TPA-XX-BA-XX-T1-21-T2-27-F1-0-F2-28,H_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-23-TPA-XX-BA-XX-T1-0-T2-0-F1-0-F2-0,P_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.53936,97.00882,100.05319,103.3388,106.22643,109.27195,111.31775,112.54619,113.8191,114.58753,115.69893,115.34984,114.88457,115.94129,115.90763,115.91171,116.12878,116.65129,117.38152,116.91318,116.67559,116.88506,116.96577,117.09404,117.36802,117.63491,117.96325,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276,118.25276
BH1435-1-23-TPA-XX-BA-XX-T1-0-T2-0-F1-0-F2-0,P_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.57089,117.83948,122.63918,127.65959,131.95603,136.77024,141.51879,145.86487,150.10588,153.80891,157.73966,161.55188,165.05933,168.78156,172.20848,175.68672,179.17227,182.75995,185.83273,188.59786,191.67642,194.98152,197.82304,200.12367,202.77058,205.58115,207.8469,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691,210.19691
BH1435-1-23-TPA-XX-BA-XX-T1-0-T2-0-F1-0-F2-0,qP_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-23-TPA-XX-BA-XX-T1-0-T2-0-F1-0-F2-0,qP_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-23-TPA-XX-BA-XX-T1-0-T2-0-F1-0-F2-0,H_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12099,8.49593,8.848,9.16885,9.48418,9.79284,10.0894,10.3367,10.64535,10.87949,11.1328,11.40899,11.62325,11.86862,12.11292,12.30717,12.51477,12.77281,12.98027,13.18601,13.37545,13.54413,13.69384,13.84431,13.98448,14.11417,14.27828,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371,14.40371
BH1435-1-23-TPA-XX-BA-XX-T1-0-T2-0-F1-0-F2-0,H_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5943,7.92034,8.22319,8.50036,8.77308,9.03989,9.29075,9.50293,9.76844,9.96854,10.18492,10.4209,10.60457,10.81501,11.02298,11.18864,11.36525,11.58305,11.75857,11.93367,12.09211,12.26996,12.43686,12.60535,12.76525,12.92248,13.09784,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933,13.23933
BH1435-1-23-TPA-XX-BA-XX-T1-24-T2-0-F1-0-F2-0,P_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.53936,79.62981,82.00815,84.31341,87.13553,89.96353,92.62697,94.26949,95.36423,96.70696,97.82638,98.81409,99.82478,100.99545,102.46944,102.46895,103.93982,104.04363,103.90019,103.96222,104.28396,104.58444,104.70201,104.87021,105.15733,104.76634,105.16965,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657,105.5657
BH1435-1-23-TPA-XX-BA-XX-T1-24-T2-0-F1-0-F2-0,P_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.57089,97.62831,101.63024,105.5344,109.78336,113.59485,117.23646,120.3165,123.90154,127.53236,131.03265,134.3071,137.67038,141.01923,144.21465,146.32287,149.54388,152.59031,155.20368,157.9005,160.82803,163.73895,166.21913,168.78452,171.43184,172.97246,175.60271,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781,177.65781
BH1435-1-23-TPA-XX-BA-XX-T1-24-T2-0-F1-0-F2-0,qP_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.93684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-23-TPA-XX-BA-XX-T1-24-T2-0-F1-0-F2-0,qP_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.73563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-23-TPA-XX-BA-XX-T1-24-T2-0-F1-0-F2-0,H_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-23-TPA-XX-BA-XX-T1-24-T2-0-F1-0-F2-0,H_TOP4M3PA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BH1435-1-23-TPA-XX-BA-XX-T1-24-T2-0-F1-25-F2-0,P_GREENTONSPA,Yield,per acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.53936,79.62981,82.00815,84.96665,88.25137,91.50597,94.51865,96.03759,97.86694,99.1933,100.43491,101.30778,102.33907,103.76373,104.89131,105.12904,105.42798,105.80967,106.04886,106.25749,106.40623,106.67308,106.32375,107.03283,107.29161,107.52761,107.74892,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531,108.59531
