species,origin,si_class,growth_period,mgmt_trajectory,leading_species,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,yield_curve_id
PH,PY,SI55,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.153452092,154.8355729215,158.77623048799998,163.27897779799997,166.57056466100002,170.305556736,173.824974409,176.99804971400002,180.0382566605,183.0964281405,186.2863065855,189.6933409045,193.3094260535,196.9642078455,200.641649166,204.2883506245,207.92499490950001,211.5235850245,215.09225072400002,218.69654896449998,222.23585859,225.7662230145,229.212769423,232.5722360295,235.919891017,239.1968739745,242.4037532435,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,245.5635342995,171
PH,PY,SI55,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.111851575000001,12.816174956500001,13.506166248000001,14.1640586,14.7866396475,15.429063226499999,16.02278241,16.597005009,17.1494082365,17.7089527985,18.2361266055,18.7505497945,19.258128175,19.7506331505,20.242718047500002,20.7212615905,21.222612925,21.715167321499997,22.193241365,22.679865241499996,23.156407233999996,23.6165908755,24.0639991885,24.493788915,24.902648848,25.300141950999997,25.683698332000002,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,26.055640777999997,172
LB,PY,SI80,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,111.49320765850001,155.2945951695,195.344508702,235.93644705199998,273.10971243750004,311.4167696945,349.83470296499996,385.950531924,415.874848582,449.53383607850003,483.8550402645,514.630114727,545.1341397150001,575.743184328,599.470750059,628.6394937585,655.043330192,682.246427748,709.484762477,734.958223875,760.013484771,776.6218318995,799.708036603,822.733082819,845.9884061845,868.51279296,889.8907113775,911.9142410285,925.828896552,942.1670096525,963.283392138,982.3051643805001,1000.4869525965,1018.9945487550001,1037.2419433485,1055.461415077,1072.7094182085,1078.8970756715,1095.6547977725,1110.7349240285,1127.826312011,1141.54503798,1155.1873837935,1169.919808604,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,1182.6574535915,173
PH,NN,SI50,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.94741857050002,165.40553871749998,170.19846142900002,174.429739186,178.360487842,182.0306148545,185.6090412015,188.9278096145,192.0839335165,195.23224890050003,198.54913931549999,201.84388912249997,205.2359982995,208.62669897799998,212.0659310785,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,215.41363548700002,174
PH,NN,SI50,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.399623460999997,23.2423750635,23.939359426499998,24.664760864500003,25.3889267775,25.9977934975,26.650348381500002,27.219307644,27.7497679475,28.283885405,28.798012068,29.331116395,29.877564392,30.4236911525,30.9750318285,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,31.5161917785,175
PH,NN,SI70,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.2113030065,140.7784119445,144.601842899,147.877170253,150.9570622625,153.830374492,156.367648632,158.8014599085,161.05152390700002,163.2168803115,165.2064215085,167.22339136050002,169.18530621850002,171.1480612335,173.0353009605,174.918117508,174.918117508,174.918117508,174.918117508,174.918117508,174.918117508,174.918117508,174.918117508,174.918117508,174.918117508,176
PH,NN,SI70,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.496490577500005,51.032198731499996,52.361994289,53.5621091425,54.81559867599999,55.9466723925,56.9974616945,57.935941774,58.886208761999995,59.803067154,60.662819580500006,61.4777718705,62.249431364500005,63.003225167,63.710835045,64.4258333625,64.4258333625,64.4258333625,64.4258333625,64.4258333625,64.4258333625,64.4258333625,64.4258333625,64.4258333625,64.4258333625,177
LB,PY,SI80,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.5140619785,162.4531775985,179.9365482425,195.701575427,211.8974054685,227.29827401449998,243.0102971765,257.9118653595,270.21905343699996,283.29273651399996,296.653802706,310.273736096,320.1433321905,333.46182219099995,344.5895286825,356.57654281149996,365.8514313025,377.40692597000003,388.039063384,398.32157193349997,407.852881283,417.9920689325,427.5643235805,437.2249923975,444.012200722,452.774593443,462.134387212,471.618326533,480.7856502175,484.95381735750004,493.9606957655,503.07128414199997,511.051490696,519.4782406955,525.1911106115,532.7969283799999,541.0387449975,544.347307974,552.5723214515,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,558.888547646,178
LB,PY,SI80,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0380169365,4.6869640875,5.235957266000001,5.7252498765,6.1725593475,6.975082255999999,7.373020148,7.7524992965,8.10059611,8.401471158,12.654444734,14.611985833499999,15.109877698,15.519380104,15.8946584675,16.258372317,16.805314524,17.3055291755,17.6148552145,17.915013658,18.350906878,18.650595822,18.9454662185,19.2071998345,19.431694727,19.685076194,19.935788927,20.1421957335,20.3738813815,20.5804611615,20.7745374285,20.9898153045,21.2543659175,21.451283892,21.7485264965,21.934275325,22.1011453315,22.2715489395,22.4606831065,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,22.6024719555,179
LB,PY,SI75,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.800146392,483.764673966,496.153480825,507.4413113565,519.15673238,524.9837400955,537.4001732935,548.126185897,558.4546065554999,568.5668844705,574.8355429525,583.328813618,593.4478869205,602.1797374635,612.0840271,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,621.0730398165,180
LB,PY,SI75,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1200337135,15.397013708,15.694083339,15.930711086999999,16.2616588135,16.51452136,16.788116016,17.062254303,17.29735,17.5591577475,17.7609436905,18.090013419,18.280136006,18.528130584,18.7437296965,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,19.037117463,181
LB,NY,SI65,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.8476876635,149.617975557,154.4373385035,158.7913286035,163.19743314800002,167.5705244645,172.0024020605,175.882271797,179.963013188,183.424707133,187.44900974200002,191.862107358,195.0376290025,199.40338130049997,202.641025142,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,206.276038534,182
LB,NY,SI65,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0347847805,35.806404078,37.6503262985,39.585306711499996,41.397599492,43.34172279,45.313324163999994,47.3358538785,49.3028096785,51.638223743999994,53.7565807775,56.094367051,58.554667983499996,60.7414483915,63.100090327000004,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,65.7928182225,183
PH,NN,SI50,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184
PH,NN,SI50,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185
LB,PY,SI80,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.1132886405,159.20757697599998,176.73134928750002,191.019726413,206.28018989799997,222.148976472,237.30605122499998,251.51196941199998,262.847367656,276.040847237,288.865843842,302.14689743499997,312.4896501835,324.002247423,335.815398474,346.9387064965,356.29822844999995,367.63716029550005,377.7023894185,388.1795919975,396.523907769,406.35591919300003,415.8254028715,425.45110633099995,433.9599940325,443.7453520325,452.01553630399997,461.201911784,466.6645878875,475.291591779,483.7383078625,490.99580642300003,499.516481033,507.71478246000004,516.396520109,519.968027516,528.188173025,533.1788785785,540.6428086559999,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,548.8810175405,186
LB,PY,SI80,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.071366887,3.696937905,4.242595166,4.7170861870000005,5.1383755015,5.510639184,5.8517182155,6.165220329,7.2414861565,7.549922617499999,7.845732013,8.1098625475,8.352939736,8.745787264999999,9.232979483,9.411414003500001,9.588365893999999,11.8582971345,18.6314451845,18.945219113500002,19.2455999515,19.5363436945,19.813521373,20.151363329,20.403311587,20.6347254195,20.883486023,21.2525867615,21.504213783,21.7932030805,22.0014137535,22.2027549075,22.411682184999997,22.600420984,22.7820678695,22.971325589,23.125617951,23.2988632665,23.45273555,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,23.639843456,187
LB,PY,SI80,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.57139184650003,340.405027902,352.237206038,363.1682169495,373.6780868095,384.63877503149996,394.23680273099995,401.3272583115,411.31763933,421.8759664805,431.264795087,440.6127525265,449.4689957265,458.2622271515,467.005617498,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,475.470891167,188
LB,PY,SI80,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421384858000001,5.625691272,5.814331229,5.995508614999999,6.1761176595,6.3687607175,6.510524856,6.679099887,6.834701905499999,6.976861412000001,7.13194451,7.277934144,7.406552296499999,7.545301754,7.6840512115,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,7.825222298,189
LB,PY,SI80,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.93981299150002,204.349756217,224.07938544249998,243.259700253,259.12809145899996,277.06168741299996,294.509969147,310.96172583699996,327.28105895749997,339.6509869945,355.27506548699995,370.346592489,384.9437520225,399.757622641,410.55952118999994,424.344916088,437.54568526649996,450.329440047,461.266060242,474.301145518,485.69945669500004,495.6559349075,506.4824945355,517.921059117,528.6548802385,539.5290322895,549.2200456004999,559.8062214845,570.4309951695,580.0857828874999,589.786062636,595.5125974585,605.658852311,615.6786388245,623.43652501,633.0455241714999,643.0501137274999,650.1746945084999,655.9771646974999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,664.9974856174999,190
LB,PY,SI80,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24667866,2.693147974,3.061927476,3.384696027,3.663628151,3.9267455549999997,4.686049799,4.949908517999999,5.1986691215,7.6485175125,7.991005042499999,8.3124392265,8.824045418499999,9.113479504999999,9.3726185185,9.618290309499999,9.848419196,10.079857739,10.281396576999999,10.482589468,10.6419474825,10.8227789215,10.949790891500001,11.098992890499998,11.219011789000001,11.3520778315,11.4542804595,11.573310938,11.6977777265,11.8188097555,11.912981471,12.059539446499999,12.169105803499999,12.2654273325,12.3539897645,12.4425027755,12.534302283,12.6301543125,12.737224909,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,12.8284807855,191
LB,PY,SI75,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.2634467455,198.121622955,219.963530431,240.34341646399997,259.407221267,278.57189433099995,297.74284386200003,316.10096620599995,334.13589992050004,349.896676899,366.8015006065,383.127752667,399.51886979,413.2232883795,428.94611003000006,444.766711129,458.253504345,470.8177310435,485.49295104649997,500.719585857,513.1999451185,524.9630821175,537.5496223975,550.590564062,564.4603700279999,572.943534099,586.894736452,598.4503793825,609.6729000624999,619.218244976,630.3172378664999,641.2674488365001,652.3985159560001,663.3200380355,670.0513017879999,680.5598619915,690.2827518475001,700.9935180725,709.3162615775,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,719.3562365695,192
LB,PY,SI75,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.39132733,14.504000948500002,16.2753484305,18.1893743395,19.6174435555,20.942939486,22.092224841,23.145682877,24.105142171,25.748291579,26.6570696375,27.8648694565,28.630870246,29.334575864999998,30.08009165,30.712631028999997,31.204987741500002,31.632800628000002,32.1795698615,32.666366711500004,33.066676811499995,33.407014528000005,33.8868677275,34.2448734515,34.635818272,35.0681778905,35.391959572,35.725798427,35.984813888,36.4628879315,36.738237033,37.0396310015,37.279100457,37.7107681815,37.972279403,38.2431311935,38.5914998225,38.8504658625,39.145533943,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,39.4440614935,193
LB,PY,SI85,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.62873546999998,206.0689398335,225.85644105,244.23860671050002,259.452441482,277.968266237,295.0636078995,311.188815332,326.55820270099997,339.39664181800003,353.5070539225,369.313001695,383.47908655599997,395.1666835565,407.215894014,419.8035462665,433.98008366899995,444.03819616799996,455.7248047485,467.384528305,480.4421742675,488.320252325,499.0798712085,509.80726760000005,520.394135378,528.3964084085,539.1918080959999,549.119844523,559.481747909,569.408598232,574.443461449,583.7240086445,593.1648528535,602.591636788,608.3184187155,616.393241774,625.8196797615,634.4989957815,638.819552575,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,647.452116329,194
LB,PY,SI85,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5428709005000005,7.672536118499999,8.659399357,10.070270065,10.952929125,11.978217190999999,12.70267963,13.382613747999999,13.998745354999999,14.559179494999999,18.561786285,19.24552582,19.869441234499998,20.442354177000002,21.01430341,22.13517169,22.636695998,23.124753083499996,23.535515725,23.9043199375,24.389461183999998,24.762293208000003,25.0726817985,25.352206974500003,25.679497546999997,25.9854876685,26.2646668975,26.5418692865,26.794385886,27.1136702565,27.343897984999998,27.603308814000002,27.845817660999998,28.112987587,28.302442990499998,28.525900042,28.751852854,28.937329867,29.137237812,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,29.349550427999997,195
PH,NY,SI60,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.1802158555,174.89829968700002,179.976801647,184.9926624895,189.601146029,194.063368119,198.2169313535,202.1958654845,206.0455142795,209.80791029899999,213.59578284399998,217.5230473195,221.526518977,225.720483879,229.99117488349998,234.5234759515,238.96825242850002,243.37163881799998,247.8414964525,252.30282896449998,256.674684756,261.0816294575,265.4576613235,269.764182553,274.010187768,278.355133825,282.62145107099997,286.7883579755,290.938016951,295.0789284095,299.2216437345,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,303.28152946349996,196
PH,NY,SI60,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8077704235,10.4167854065,11.000422706,11.570246835999999,12.132237737499999,12.6610918585,13.179740543,13.6916185505,14.166925017999999,14.63553494,15.103551809999999,15.551997964,15.99312981,16.453091056999998,16.898028319999998,17.3533687035,17.800406359,18.234866370000002,18.6562545265,19.0693646655,19.471231527,19.860916112,20.242816889500002,20.616686754499998,20.998884058,21.393016533,21.7911273985,22.173720069999998,22.5418323885,22.896205668999997,23.2420785375,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,23.6007761555,197
